Participant;Part_Numb;Modality;TFD;Fix_count;First_pass;Regression;Reg_Count;IA;Creativity;Errors;Errors.check;Error_Type;Severity;Errorcombination;ErrorPoint;ErrorCount;Freq
P02B;2;MT;0;0;0;0;0;van;Reproduction;Not;1;Not;Not;Not;0;0;7,51
P02B;2;MT;0;0;0;0;0;de;Reproduction;Not;1;Not;Not;Not;0;0;7,73
P02B;2;MT;351;2;179;179;1;kleine;Reproduction;Error;2;Accuracy;Major;AccMaj;5;1;5,55
P02B;2;MT;259;2;230;230;1;korreltjes;Reproduction;Error;2;Accuracy;Major;AccMaj;5;1;2,43
P02B;2;MT;182;1;182;182;0;van;Reproduction;Not;1;Not;Not;Not;0;0;7,51
P02B;2;MT;220;1;220;220;0;een;Reproduction;Not;1;Not;Not;Not;0;0;7,41
P02B;2;MT;560;3;203;560;0;braamstruik;Reproduction;Error;2;Accuracy;Minor;AccMin;1;1;1,67
P02B;2;MT;199;1;199;199;0;zei;Non-UCP;Not;1;Not;Not;Not;0;0;5,52
P02B;2;MT;0;0;0;0;0;dokter;Non-UCP;Not;1;Not;Not;Not;0;0;4,51
P02B;2;MT;295;2;151;295;0;Hitz;Non-UCP;Not;1;Not;Not;Not;0;0;1,88
P02B;2;MT;145;1;145;145;0;Zonder;Non-UCP;Not;1;Not;Not;Not;0;0;5,84
P02B;2;MT;0;0;0;0;0;de;Non-UCP;Not;1;Not;Not;Not;0;0;7,73
P02B;2;MT;220;3;55;220;0;controle;Non-UCP;Error;2;Accuracy;Major;AccMaj;5;1;4,97
P02B;2;MT;230;3;120;120;2;van;Non-UCP;Error;2;Accuracy;Major;AccMaj;5;1;7,51
P02B;2;MT;0;0;0;0;0;de;Non-UCP;Error;2;Accuracy;Major;AccMaj;5;1;7,73
P02B;2;MT;226;1;226;226;0;bevolking;Non-UCP;Error;2;Accuracy;Major;AccMaj;5;1;4,95
P02B;2;MT;213;1;213;213;0;zouden;Non-UCP;Not;1;Not;Not;Not;0;0;5,44
P02B;2;MT;0;0;0;0;0;als;Non-UCP;Not;1;Not;Not;Not;0;0;6,8
P02B;2;MT;158;1;158;158;1;op;Non-UCP;Not;1;Not;Not;Not;0;0;7,41
P02B;2;MT;189;1;189;189;0;Stel;Non-UCP;Not;1;Not;Not;Not;0;0;5,06
P02B;2;MT;0;0;0;0;0;je;Non-UCP;Not;1;Not;Not;Not;0;0;7,04
P02B;2;MT;722;1;722;722;0;eens;Non-UCP;Not;1;Not;Not;Not;0;0;6,01
P02B;2;MT;166;1;166;166;0;voor!;Non-UCP;Not;1;Not;Not;Not;0;0;7,05
P02B;2;MT;286;1;286;286;0;Wehling;Non-UCP;Not;1;Not;Not;Not;0;0;0
P02B;2;MT;283;1;283;283;0;bleef;Non-UCP;Not;1;Not;Not;Not;0;0;4,92
P02B;2;MT;0;0;0;0;0;naar;Non-UCP;Not;1;Not;Not;Not;0;0;6,65
P02B;2;MT;228;1;228;228;0;dezelfde;Non-UCP;Not;1;Not;Not;Not;0;0;5,33
P02B;2;MT;142;1;142;142;0;plek;Non-UCP;Not;1;Not;Not;Not;0;0;5,23
P02B;2;MT;0;0;0;0;0;op;Non-UCP;Not;1;Not;Not;Not;0;0;7,12
P02B;2;MT;0;0;0;0;0;de;Non-UCP;Not;1;Not;Not;Not;0;0;7,73
P02B;2;MT;191;1;191;191;0;muur;Non-UCP;Not;1;Not;Not;Not;0;0;4,83
P02B;2;MT;0;0;0;0;0;staren;Non-UCP;Not;1;Not;Not;Not;0;0;3,95
P02B;2;MT;0;0;0;0;0;In;Non-UCP;Not;1;Not;Not;Not;0;0;7,36
P02B;2;MT;187;1;187;187;0;het;Non-UCP;Not;1;Not;Not;Not;0;0;7,49
P02B;2;MT;0;0;0;0;0;jaar;Non-UCP;Not;1;Not;Not;Not;0;0;6,25
P02B;2;MT;244;1;244;244;0;2000;Non-UCP;Not;1;Not;Not;Not;0;0;4,56
P02B;2;MT;0;0;0;0;0;zei;Non-UCP;Not;1;Not;Not;Not;0;0;5,52
P02B;2;MT;176;1;176;176;0;dokter;Non-UCP;Not;1;Not;Not;Not;0;0;4,51
P02B;2;MT;0;0;0;0;0;Hitz;Non-UCP;Not;1;Not;Not;Not;0;0;1,88
P02B;2;MT;371;2;205;205;1;voordat;Non-UCP;Not;1;Not;Not;Not;0;0;5,25
P02B;2;MT;0;0;0;0;0;de;Non-UCP;Not;1;Not;Not;Not;0;0;7,73
P02B;2;MT;226;1;226;226;0;geleerden;Non-UCP;Not;1;Not;Not;Not;0;0;3,62
P02B;2;MT;303;1;303;303;0;binnenvielen;CS;Error;2;Accuracy;Major;AccMaj;5;1;3,01
P02B;2;MT;238;1;238;238;0;en;Non-UCP;Not;1;Not;Not;Not;0;0;7,4
P02B;2;MT;0;0;0;0;0;de;Non-UCP;Not;1;Not;Not;Not;0;0;7,73
P02B;2;MT;0;0;0;0;0;wet;Non-UCP;Not;1;Not;Not;Not;0;0;5,15
P02B;2;MT;413;1;413;413;0;oplegden;Non-UCP;Error;2;Accuracy;Major;AccMaj;5;1;1,72
P02B;2;MT;139;1;139;139;0;was;Non-UCP;Not;1;Not;Not;Not;0;0;6,61
P02B;2;MT;0;0;0;0;0;er;Non-UCP;Not;1;Not;Not;Not;0;0;6,78
P02B;2;MT;0;0;0;0;0;niet;Non-UCP;Not;1;Not;Not;Not;0;0;6,96
P02B;2;MT;292;1;292;292;0;eens;Non-UCP;Not;1;Not;Not;Not;0;0;6,01
P02B;2;MT;0;0;0;0;0;genoeg;Non-UCP;Not;1;Not;Not;Not;0;0;5,49
P02B;2;MT;142;1;142;142;0;drinkwater;Non-UCP;Not;1;Not;Not;Not;0;0;3,87
P02B;2;MT;0;0;0;0;0;om;Reproduction;Not;1;Not;Not;Not;0;0;6,77
P02B;2;MT;286;2;204;204;1;rond;Reproduction;Error;2;Style;Minor;StyMin;1;1;5,56
P02B;2;MT;194;1;194;194;0;te;Reproduction;Error;2;Style;Minor;StyMin;1;1;7,02
P02B;2;MT;188;1;188;188;0;gaan;Reproduction;Error;2;Style;Minor;StyMin;1;1;6,18
P02B;2;MT;0;0;0;0;0;en;Non-UCP;Not;1;Not;Not;Not;0;0;7,4
P02B;2;MT;291;2;121;121;1;niets;Non-UCP;Not;1;Not;Not;Not;0;0;5,65
P02B;2;MT;0;0;0;0;0;anders;Non-UCP;Not;1;Not;Not;Not;0;0;5,67
P02B;2;MT;0;0;0;0;0;te;Non-UCP;Not;1;Not;Not;Not;0;0;7,02
P02B;2;MT;204;1;204;204;0;eten;Non-UCP;Not;1;Not;Not;Not;0;0;5,51
P02B;2;MT;0;0;0;0;0;dan;Non-UCP;Not;1;Not;Not;Not;0;0;6,62
P02B;2;MT;278;2;147;278;0;zeewier;Non-UCP;Not;1;Not;Not;Not;0;0;3,15
P02B;2;MT;0;0;0;0;0;En;Non-UCP;Not;1;Not;Not;Not;0;0;7,4
P02B;2;MT;217;1;217;217;0;toch;Non-UCP;Not;1;Not;Not;Not;0;0;6
P02B;2;MT;173;1;173;173;0;stonden;CS;Not;1;Not;Not;Not;0;0;4,72
P02B;2;MT;0;0;0;0;0;de;CS;Not;1;Not;Not;Not;0;0;7,73
P02B;2;MT;201;1;201;201;0;mensen;CS;Not;1;Not;Not;Not;0;0;6,21
P02B;2;MT;0;0;0;0;0;erop;CS;Error;2;Accuracy;Major;AccMaj;5;1;5,12
P02B;2;MT;203;1;203;203;0;dat;CS;Not;1;Not;Not;Not;0;0;7,1
P02B;2;MT;0;0;0;0;0;ze;CS;Not;1;Not;Not;Not;0;0;6,69
P02B;2;MT;0;0;0;0;0;zich;CS;Not;1;Not;Not;Not;0;0;6,17
P02B;2;MT;305;1;305;305;0;voortplantten;CS;Not;1;Not;Not;Not;0;0;1,17
P02B;2;MT;0;0;0;0;0;als;CS;Not;1;Not;Not;Not;0;0;6,8
P02B;2;MT;131;1;131;131;0;konijnen;CS;Not;1;Not;Not;Not;0;0;3,87
P02B;2;MT;0;0;0;0;0;En;Non-UCP;Not;1;Not;Not;Not;0;0;7,4
P02B;2;MT;367;2;198;198;1;hun;Non-UCP;Not;1;Not;Not;Not;0;0;6,07
P02B;2;MT;0;0;0;0;0;recht;Non-UCP;Not;1;Not;Not;Not;0;0;5,29
P02B;2;MT;371;1;371;371;0;indien;Non-UCP;Not;1;Not;Not;Not;0;0;4,62
P02B;2;MT;274;2;104;274;0;mogelijk;Non-UCP;Not;1;Not;Not;Not;0;0;5,49
P02B;2;MT;0;0;0;0;0;om;Non-UCP;Not;1;Not;Not;Not;0;0;6,77
P02B;2;MT;243;1;243;243;0;eeuwig;Non-UCP;Not;1;Not;Not;Not;0;0;4,1
P02B;2;MT;132;1;132;132;0;te;Non-UCP;Not;1;Not;Not;Not;0;0;7,02
P02B;2;MT;0;0;0;0;0;leven;Non-UCP;Not;1;Not;Not;Not;0;0;5,95
P02B;2;MT;0;0;0;0;0;Ik;Non-UCP;Not;1;Not;Not;Not;0;0;7,11
P02B;2;MT;116;1;116;116;0;wil;Non-UCP;Not;1;Not;Not;Not;0;0;6,18
P02B;2;MT;0;0;0;0;0;die;Non-UCP;Not;1;Not;Not;Not;0;0;6,9
P02B;2;MT;176;1;176;176;0;kinderen;Non-UCP;Not;1;Not;Not;Not;0;0;5,75
P02B;2;MT;0;0;0;0;0;zei;Non-UCP;Not;1;Not;Not;Not;0;0;5,52
P02B;2;MT;201;1;201;201;0;Wehling;Non-UCP;Not;1;Not;Not;Not;0;0;0
P02B;2;MT;225;1;225;225;0;zacht;Non-UCP;Not;1;Not;Not;Not;0;0;4,4
P02B;2;MT;0;0;0;0;0;Ik;Non-UCP;Not;1;Not;Not;Not;0;0;7,11
P02B;2;MT;0;0;0;0;0;wil;Non-UCP;Not;1;Not;Not;Not;0;0;6,18
P02B;2;MT;236;1;236;236;0;ze;Non-UCP;Not;1;Not;Not;Not;0;0;6,69
P02B;2;MT;181;1;181;181;0;alle;Non-UCP;Not;1;Not;Not;Not;0;0;5,97
P02B;2;MT;0;0;0;0;0;drie;Non-UCP;Not;1;Not;Not;Not;0;0;5,76
P02B;2;MT;590;3;205;307;1;Natuurlijk;Non-UCP;Not;1;Not;Not;Not;0;0;5,59
P02B;2;MT;167;1;167;167;0;zei;Non-UCP;Not;1;Not;Not;Not;0;0;5,52
P02B;2;MT;410;2;201;201;1;dokter;Non-UCP;Not;1;Not;Not;Not;0;0;4,51
P02B;2;MT;0;0;0;0;0;Hitz;Non-UCP;Not;1;Not;Not;Not;0;0;1,88
P02B;2;MT;427;2;205;205;1;Dat;Non-UCP;Error;2;Accuracy;Major;AccMaj;5;1;7,1
P02B;2;MT;627;3;221;221;2;is;Non-UCP;Not;1;Not;Not;Not;0;0;7,2
P02B;2;MT;488;2;289;488;0;maar;Non-UCP;Error;2;Accuracy;Major;AccMaj;5;1;6,77
P02B;2;MT;178;1;178;178;0;een;Non-UCP;Error;2;Accuracy;Major;AccMaj;5;1;7,41
P02B;2;MT;247;2;139;247;0;mens;Non-UCP;Error;2;Accuracy;Major;AccMaj;5;1;5,17
P02B;2;MT;197;2;165;165;1;Ik;Non-UCP;Not;1;Not;Not;Not;0;0;7,11
P02B;2;MT;87;1;87;87;0;wil;Non-UCP;Not;1;Not;Not;Not;0;0;6,18
P02B;2;MT;0;0;0;0;0;ook;Non-UCP;Not;1;Not;Not;Not;0;0;6,69
P02B;2;MT;0;0;0;0;0;niet;Non-UCP;Not;1;Not;Not;Not;0;0;6,96
P02B;2;MT;194;1;194;194;0;dat;Non-UCP;Not;1;Not;Not;Not;0;0;7,1
P02B;2;MT;195;1;195;195;0;mijn;Non-UCP;Not;1;Not;Not;Not;0;0;6,41
P02B;2;MT;0;0;0;0;0;grootvader;Non-UCP;Not;1;Not;Not;Not;0;0;4,09
P02B;2;MT;140;1;140;140;0;sterft;Non-UCP;Not;1;Not;Not;Not;0;0;4,15
P02B;2;MT;0;0;0;0;0;zei;Non-UCP;Not;1;Not;Not;Not;0;0;5,52
P02B;2;MT;0;0;0;0;0;Wehling;Non-UCP;Not;1;Not;Not;Not;0;0;0
P02B;2;MT;0;0;0;0;0;Niemand;Non-UCP;Not;1;Not;Not;Not;0;0;5,4
P02B;2;MT;0;0;0;0;0;is;Non-UCP;Not;1;Not;Not;Not;0;0;7,2
P02B;2;MT;0;0;0;0;0;er;Non-UCP;Not;1;Not;Not;Not;0;0;6,78
P02B;2;MT;0;0;0;0;0;echt;Non-UCP;Not;1;Not;Not;Not;0;0;6,01
P02B;2;MT;196;1;196;196;0;blij;Non-UCP;Not;1;Not;Not;Not;0;0;5,34
P02B;2;MT;0;0;0;0;0;mee;Non-UCP;Not;1;Not;Not;Not;0;0;5,99
P02B;2;MT;218;1;218;218;0;om;Non-UCP;Not;1;Not;Not;Not;0;0;6,77
P02B;2;MT;0;0;0;0;0;een;Non-UCP;Not;1;Not;Not;Not;0;0;7,41
P02B;2;MT;0;0;0;0;0;naaste;Non-UCP;Not;1;Not;Not;Not;0;0;3,8
P02B;2;MT;243;1;243;243;0;bloedverwant;Non-UCP;Not;1;Not;Not;Not;0;0;2,51
P02B;2;MT;336;2;159;159;1;van;Non-UCP;Error;2;Fluency;Major;FluMaj;5;1;7,51
P02B;2;MT;0;0;0;0;0;de;Non-UCP;Not;1;Not;Not;Not;0;0;7,73
P02B;2;MT;392;2;216;392;0;Catbox;Non-UCP;Error;2;Accuracy;Minor;AccMin;1;1;0
P02B;2;MT;139;1;139;139;0;mee;Non-UCP;Not;1;Not;Not;Not;0;0;5,99
P02B;2;MT;0;0;0;0;0;te;Non-UCP;Not;1;Not;Not;Not;0;0;7,02
P02B;2;MT;424;2;272;272;1;nemen;Non-UCP;Not;1;Not;Not;Not;0;0;5,6
P02B;2;MT;0;0;0;0;0;zei;Non-UCP;Not;1;Not;Not;Not;0;0;5,52
P02B;2;MT;195;1;195;195;0;dokter;Non-UCP;Not;1;Not;Not;Not;0;0;4,51
P02B;2;MT;0;0;0;0;0;Hitz;Non-UCP;Not;1;Not;Not;Not;0;0;1,88
P02B;2;MT;143;1;143;143;0;vriendelijk;Non-UCP;Not;1;Not;Not;Not;0;0;4,53
P02B;2;MT;0;0;0;0;0;en;Non-UCP;Not;1;Not;Not;Not;0;0;7,4
P02B;2;MT;171;1;171;171;0;meelevend;Non-UCP;Not;1;Not;Not;Not;0;0;2,27
P02B;2;MT;0;0;0;0;0;Ik;Non-UCP;Not;1;Not;Not;Not;0;0;7,11
P02B;2;MT;101;1;101;101;0;wou;Non-UCP;Not;1;Not;Not;Not;0;0;4,8
P02B;2;MT;146;1;146;146;0;dat;Non-UCP;Not;1;Not;Not;Not;0;0;7,1
P02B;2;MT;0;0;0;0;0;de;Non-UCP;Not;1;Not;Not;Not;0;0;7,73
P02B;2;MT;425;2;196;0;0;mensen;Non-UCP;Not;1;Not;Not;Not;0;0;6,21
P02B;2;MT;618;3;169;383;1;het;Non-UCP;Not;1;Not;Not;Not;0;0;7,49
P02B;2;MT;187;1;187;187;0;niet;Non-UCP;Not;1;Not;Not;Not;0;0;6,96
P02B;2;MT;131;1;131;131;0;zo;Non-UCP;Not;1;Not;Not;Not;0;0;6,43
P02B;2;MT;349;2;190;190;1;noemden;Non-UCP;Not;1;Not;Not;Not;0;0;4,04
P02B;2;MT;0;0;0;0;0;zei;Non-UCP;Not;1;Not;Not;Not;0;0;5,52
P02B;2;MT;0;0;0;0;0;Leora;Non-UCP;Not;1;Not;Not;Not;0;0;1,56
P02B;2;MT;0;0;0;0;0;Duncan;Non-UCP;Not;1;Not;Not;Not;0;0;3,59
P02B;2;MT;0;0;0;0;0;Wat?;Non-UCP;Not;1;Not;Not;Not;0;0;6,58
P02B;2;MT;943;4;209;254;2;vroeg;Non-UCP;Not;1;Not;Not;Not;0;0;5,35
P02B;2;MT;389;2;211;389;0;dokter;Non-UCP;Not;1;Not;Not;Not;0;0;4,51
P02B;2;MT;0;0;0;0;0;Hitz;Non-UCP;Not;1;Not;Not;Not;0;0;1,88
P02B;2;MT;0;0;0;0;0;Ik;Non-UCP;Not;1;Not;Not;Not;0;0;7,11
P02B;2;MT;174;1;174;174;0;wou;Non-UCP;Not;1;Not;Not;Not;0;0;4,8
P02B;2;MT;191;1;191;191;0;dat;Non-UCP;Not;1;Not;Not;Not;0;0;7,1
P02B;2;MT;0;0;0;0;0;de;Non-UCP;Not;1;Not;Not;Not;0;0;7,73
P02B;2;MT;188;1;188;188;0;mensen;Non-UCP;Not;1;Not;Not;Not;0;0;6,21
P02B;2;MT;0;0;0;0;0;het;Non-UCP;Not;1;Not;Not;Not;0;0;7,49
P02B;2;MT;192;1;192;192;0;niet;Non-UCP;Not;1;Not;Not;Not;0;0;6,96
P02B;2;MT;0;0;0;0;0;de;Non-UCP;Not;1;Not;Not;Not;0;0;7,73
P02B;2;MT;180;1;180;180;0;Catbox;Non-UCP;Error;2;Accuracy;Minor;AccMin;1;1;0
P02B;2;MT;177;1;177;177;0;noemden;Non-UCP;Not;1;Not;Not;Not;0;0;4,04
P02B;2;MT;0;0;0;0;0;en;Non-UCP;Not;1;Not;Not;Not;0;0;7,4
P02B;2;MT;222;1;222;222;0;dat;Non-UCP;Not;1;Not;Not;Not;0;0;7,1
P02B;2;MT;167;1;167;167;0;soort;Non-UCP;Not;1;Not;Not;Not;0;0;5,43
P02B;2;MT;0;0;0;0;0;dingen;Non-UCP;Not;1;Not;Not;Not;0;0;5,49
P02B;2;MT;364;2;251;364;0;zei;Non-UCP;Not;1;Not;Not;Not;0;0;5,52
P02B;2;MT;0;0;0;0;0;ze;Non-UCP;Not;1;Not;Not;Not;0;0;6,69
P02B;2;MT;0;0;0;0;0;Het;Non-UCP;Not;1;Not;Not;Not;0;0;7,49
P02B;2;MT;193;1;193;193;0;geeft;Non-UCP;Not;1;Not;Not;Not;0;0;5,58
P02B;2;MT;168;1;168;168;0;mensen;Non-UCP;Not;1;Not;Not;Not;0;0;6,21
P02B;2;MT;0;0;0;0;0;de;Non-UCP;Not;1;Not;Not;Not;0;0;7,73
P02B;2;MT;150;1;150;150;0;verkeerde;Non-UCP;Not;1;Not;Not;Not;0;0;4,79
P02B;2;MT;144;1;144;144;0;indruk;Non-UCP;Not;1;Not;Not;Not;0;0;4,81
P02B;2;MT;0;0;0;0;0;U;Non-UCP;Not;1;Not;Not;Not;0;0;6,39
P02B;2;MT;375;2;173;375;0;hebt;Non-UCP;Not;1;Not;Not;Not;0;0;5,75
P02B;2;MT;293;1;293;293;0;volkomen;Non-UCP;Not;1;Not;Not;Not;0;0;4,21
P02B;2;MT;158;1;158;158;0;gelijk;Non-UCP;Not;1;Not;Not;Not;0;0;5,34
P02B;2;MT;0;0;0;0;0;zei;Non-UCP;Not;1;Not;Not;Not;0;0;5,52
P02B;2;MT;151;1;151;151;0;dokter;Non-UCP;Not;1;Not;Not;Not;0;0;4,51
P02B;2;MT;0;0;0;0;0;Hitz;Non-UCP;Not;1;Not;Not;Not;0;0;1,88
P02B;2;MT;217;1;217;217;0;Vergeef;Non-UCP;Not;1;Not;Not;Not;0;0;3,71
P02B;2;MT;158;1;158;158;0;me;Non-UCP;Not;1;Not;Not;Not;0;0;6,25
P02B;2;MT;0;0;0;0;0;Hij;Non-UCP;Not;1;Not;Not;Not;0;0;6,7
P02B;2;MT;324;2;150;324;0;verbeterde;Non-UCP;Not;1;Not;Not;Not;0;0;3,98
P02B;2;MT;156;1;156;156;0;zichzelf;Non-UCP;Not;1;Not;Not;Not;0;0;5,18
P02B;2;MT;0;0;0;0;0;gaf;Non-UCP;Error;2;Accuracy;Minor;AccMin;1;1;5,27
P02B;2;MT;153;1;153;153;0;de;Non-UCP;Not;1;Not;Not;Not;0;0;7,73
P02B;2;MT;178;1;178;178;0;gemeentelijke;Non-UCP;Not;1;Not;Not;Not;0;0;4,21
P02B;2;MT;352;1;352;352;0;gaskamers;Non-UCP;Not;1;Not;Not;Not;0;0;2,84
P02B;2;MT;109;1;109;109;0;hun;Non-UCP;Not;1;Not;Not;Not;0;0;6,07
P02B;2;MT;200;1;200;200;0;officiële;Non-UCP;Not;1;Not;Not;Not;0;0;5,07
P02B;2;MT;0;0;0;0;0;titel;Non-UCP;Not;1;Not;Not;Not;0;0;5,08
P02B;2;MT;132;1;132;132;0;een;Non-UCP;Not;1;Not;Not;Not;0;0;7,41
P02B;2;MT;0;0;0;0;0;titel;Non-UCP;Not;1;Not;Not;Not;0;0;5,08
P02B;2;MT;0;0;0;0;0;die;Non-UCP;Not;1;Not;Not;Not;0;0;6,9
P02B;2;MT;672;3;199;437;1;niemand;Non-UCP;Not;1;Not;Not;Not;0;0;5,4
P02B;2;MT;308;2;192;192;1;ooit;Non-UCP;Not;1;Not;Not;Not;0;0;5,43
P02B;2;MT;0;0;0;0;0;in;Non-UCP;Not;1;Not;Not;Not;0;0;7,36
P02B;2;MT;0;0;0;0;0;een;Non-UCP;Not;1;Not;Not;Not;0;0;7,41
P02B;2;MT;415;2;190;415;0;gesprek;Non-UCP;Not;1;Not;Not;Not;0;0;4,99
P02B;2;MT;187;1;187;187;0;gebruikte;Non-UCP;Not;1;Not;Not;Not;0;0;4,84
P02B;2;MT;137;1;137;137;0;Ik;Non-UCP;Not;1;Not;Not;Not;0;0;7,11
P02B;2;MT;152;1;152;152;0;had;Non-UCP;Not;1;Not;Not;Not;0;0;6,07
P02B;2;MT;144;1;144;144;0;moeten;Non-UCP;Not;1;Not;Not;Not;0;0;6,03
P02B;2;MT;874;5;143;143;4;zeggen;Non-UCP;Not;1;Not;Not;Not;0;0;5,71
P02B;2;MT;389;2;172;172;1;Ethical;Reproduction;Error;2;Accuracy;Minor;AccMin;1;1;2,6
P02B;2;MT;374;2;194;194;1;Zelfmoord;Reproduction;Not;1;Not;Not;Not;0;0;4,41
P02B;2;MT;1322;5;165;1322;0;Studios;Reproduction;Not;1;Not;Not;Not;0;0;3,58
P02B;2;MT;0;0;0;0;0;zei;Non-UCP;Not;1;Not;Not;Not;0;0;5,52
P02B;2;MT;865;3;229;278;1;hij;Non-UCP;Not;1;Not;Not;Not;0;0;6,7
P02B;2;MT;595;3;162;227;1;Dat;Non-UCP;Not;1;Not;Not;Not;0;0;7,1
P02B;2;MT;0;0;0;0;0;klinkt;Non-UCP;Not;1;Not;Not;Not;0;0;4,87
P02B;2;MT;0;0;0;0;0;zoveel;Non-UCP;Not;1;Not;Not;Not;0;0;5,33
P02B;2;MT;355;2;109;109;1;beter;Non-UCP;Not;1;Not;Not;Not;0;0;5,71
P02B;2;MT;362;2;154;362;0;zei;Non-UCP;Not;1;Not;Not;Not;0;0;5,52
P02B;2;MT;173;1;173;173;0;Leora;Non-UCP;Not;1;Not;Not;Not;0;0;1,56
P02B;2;MT;212;1;212;212;0;Duncan;Non-UCP;Not;1;Not;Not;Not;0;0;3,59
P02B;2;MT;338;2;136;136;1;Dat;Non-UCP;Not;1;Not;Not;Not;0;0;7,1
P02B;2;MT;0;0;0;0;0;kind;Non-UCP;Not;1;Not;Not;Not;0;0;5,36
P02B;2;MT;129;1;129;129;0;van;Non-UCP;Not;1;Not;Not;Not;0;0;7,51
P02B;2;MT;0;0;0;0;0;u;Non-UCP;Not;1;Not;Not;Not;0;0;6,39
P02B;2;MT;394;2;234;234;1;wie;Non-UCP;Not;1;Not;Not;Not;0;0;5,89
P02B;2;MT;119;1;119;119;0;u;Non-UCP;Not;1;Not;Not;Not;0;0;6,39
P02B;2;MT;0;0;0;0;0;ook;Non-UCP;Not;1;Not;Not;Not;0;0;6,69
P02B;2;MT;256;1;256;256;0;wilt;Non-UCP;Error;2;Accuracy;Minor;AccMin;1;1;5,56
P02B;2;MT;158;1;158;158;0;houden;Non-UCP;Not;1;Not;Not;Not;0;0;5,67
P02B;2;MT;261;1;261;261;0;meneer;Non-UCP;Not;1;Not;Not;Not;0;0;4,71
P02B;2;MT;188;1;188;188;0;Wehling;Non-UCP;Not;1;Not;Not;Not;0;0;0
P02B;2;MT;0;0;0;0;0;zei;Non-UCP;Not;1;Not;Not;Not;0;0;5,52
P02B;2;MT;162;1;162;162;0;dokter;Non-UCP;Not;1;Not;Not;Not;0;0;4,51
P02B;2;MT;0;0;0;0;0;Hitz;Non-UCP;Not;1;Not;Not;Not;0;0;1,88
P02B;2;MT;427;2;229;427;0;Hij;Non-UCP;Not;1;Not;Not;Not;0;0;6,7
P02B;2;MT;0;0;0;0;0;of;Non-UCP;Not;1;Not;Not;Not;0;0;6,54
P02B;2;MT;0;0;0;0;0;zij;Non-UCP;Not;1;Not;Not;Not;0;0;5,97
P02B;2;MT;314;2;183;314;0;gaat;Non-UCP;Not;1;Not;Not;Not;0;0;6,18
P02B;2;MT;182;1;182;182;0;op;Non-UCP;Not;1;Not;Not;Not;0;0;7,12
P02B;2;MT;0;0;0;0;0;een;Non-UCP;Not;1;Not;Not;Not;0;0;7,41
P02B;2;MT;418;2;204;418;0;blije;Reproduction;Not;1;Not;Not;Not;0;0;3,7
P02B;2;MT;0;0;0;0;0;ruime;Reproduction;Not;1;Not;Not;Not;0;0;4,17
P02B;2;MT;187;1;187;187;0;schone;Reproduction;Not;1;Not;Not;Not;0;0;4,38
P02B;2;MT;0;0;0;0;0;rijke;Reproduction;Not;1;Not;Not;Not;0;0;4,55
P02B;2;MT;96;1;96;96;0;rijke;Reproduction;Not;1;Not;Not;Not;0;0;4,55
P02B;2;MT;240;1;240;240;0;planeet;Reproduction;Not;1;Not;Not;Not;0;0;4,35
P02B;2;MT;391;2;166;391;0;wonen;Non-UCP;Not;1;Not;Not;Not;0;0;5,14
P02B;2;MT;461;2;234;234;1;dankzij;Non-UCP;Not;1;Not;Not;Not;0;0;5,03
P02B;2;MT;0;0;0;0;0;de;Non-UCP;Not;1;Not;Not;Not;0;0;7,73
P02B;2;MT;479;2;292;292;1;bevolking;Non-UCP;Error;2;Accuracy;Major;AccMaj;5;1;4,95
P02B;2;MT;0;0;0;0;0;In;Non-UCP;Not;1;Not;Not;Not;0;0;7,36
P02B;2;MT;367;2;178;367;0;een;Non-UCP;Not;1;Not;Not;Not;0;0;7,41
P02B;2;MT;0;0;0;0;0;tuin;Non-UCP;Not;1;Not;Not;Not;0;0;4,76
P02B;2;MT;0;0;0;0;0;als;Non-UCP;Not;1;Not;Not;Not;0;0;6,8
P02B;2;MT;180;1;180;180;0;die;Non-UCP;Not;1;Not;Not;Not;0;0;6,9
P02B;2;MT;311;1;311;311;0;muurschildering;Non-UCP;Not;1;Not;Not;Not;0;0;3,28
P02B;2;MT;166;1;166;166;0;daar;Non-UCP;Not;1;Not;Not;Not;0;0;6
P02B;2;MT;0;0;0;0;0;Hij;Non-UCP;Not;1;Not;Not;Not;0;0;6,7
P02B;2;MT;183;1;183;183;0;schudde;Non-UCP;Not;1;Not;Not;Not;0;0;3,12
P02B;2;MT;0;0;0;0;0;zijn;Non-UCP;Not;1;Not;Not;Not;0;0;6,96
P02B;2;MT;221;1;221;221;0;hoofd;Non-UCP;Not;1;Not;Not;Not;0;0;5,36
P02B;2;MT;0;0;0;0;0;Twee;Non-UCP;Not;1;Not;Not;Not;0;0;6,06
P02B;2;MT;277;1;277;277;0;eeuwen;Non-UCP;Not;1;Not;Not;Not;0;0;4,32
P02B;2;MT;132;1;132;132;0;geleden;Non-UCP;Not;1;Not;Not;Not;0;0;5,52
P02B;2;MT;161;1;161;161;0;toen;Non-UCP;Not;1;Not;Not;Not;0;0;5,95
P02B;2;MT;0;0;0;0;0;ik;Non-UCP;Not;1;Not;Not;Not;0;0;7,11
P02B;2;MT;0;0;0;0;0;nog;Non-UCP;Not;1;Not;Not;Not;0;0;6,53
P02B;2;MT;199;1;199;199;0;jong;Non-UCP;Not;1;Not;Not;Not;0;0;5,01
